1269951564820541440 2020-06-08 11:17:02 UTC <VOAChinese> 澳大利亚批评中国无视澳方缓和双边关系的要求 http://dlvr.it/RYCMnm 
1269871537076629504 2020-06-08 05:59:02 UTC <VOAChinese> 日本计划更名东海岛屿 或再度引发中日台主权争议 http://dlvr.it/RYBXCY 
1269832155980431363 2020-06-08 03:22:32 UTC <VOAChinese> 香港团体办抗争艺展冀提振士气 http://dlvr.it/RYBGX4 
1269796289870352384 2020-06-08 01:00:01 UTC <VOAChinese> 回顾反送中运动一周年 参与见证者呼吁灵活迎战国安法 http://dlvr.it/RYB2tJ 
1269788733588623361 2020-06-08 00:30:00 UTC <VOAChinese> 英国各地的牙医诊所将于周一(6/8)起获准恢复营业，但部分牙医表示，由于担心新冠病毒的传播，他们仍然选择暂时关门。个人防护装备(PPE)对许多牙医来说仍然是稀缺资源，保持社交距离对该行业来讲也十分困难。 https://bit.ly/3cJ4F2P  pic.twitter.com/wGRFNlENpC
1269788617360039942 2020-06-08 00:29:32 UTC <VOAChinese> 金正恩在政治局会议上强调自给自足经济 http://dlvr.it/RYB0m4 
1269780174750523393 2020-06-07 23:55:59 UTC <VOAChinese> 随着约旦新冠疫情趋缓，各地已关闭11周的教堂自周六起恢复对公众开放。去教堂做礼拜的信徒们仍需佩戴口罩并注意保持社交距离。约旦共确诊了795例新冠病例，9人死亡。 https://bit.ly/30p3xPr  pic.twitter.com/44KfgQ23bq
1269769859065405440 2020-06-07 23:15:00 UTC <VOAChinese> 有香港民众去年8月以抗争者造型为蓝本，制作4.5米高的“香港民主女神”雕像，并携雕像登上香港精神标杆“狮子山”，未几雕像被破坏。事隔多月“香港民主女神”团队举办展览，展出以抗争为主题的艺术品，义卖与多名本地艺术家联名制作的迷你“女神像”，同时展出新设计，寓意抵抗极权的“香港民主女神”。 pic.twitter.com/klTz2E8v1j
1269764715611172865 2020-06-07 22:54:33 UTC <VOAChinese> 州长市长敦促乔治·弗洛伊德的抗议者接受新冠测试 http://dlvr.it/RY9rYd 
1269725324931002371 2020-06-07 20:18:02 UTC <VOAChinese> 世界各地举行反种族主义抗议活动 http://dlvr.it/RY9Zhj 
1269713493281828864 2020-06-07 19:31:01 UTC <VOAChinese> 特朗普总统下令从华盛顿撤走国民警卫队 http://dlvr.it/RY9VGl 
1269705752022786057 2020-06-07 19:00:15 UTC <VOAChinese> 英国民众7日在伦敦的唐宁街和美国驻英国大使馆等地方举行抗议，有抗议者被拘捕。声援美国由于黑人弗洛伊德之死引发的“黑人生命也珍贵”示威。欧洲其他一些城市也有抗议活动。   https://bit.ly/2MBzMCT  pic.twitter.com/WnGj7YBiGh
1269681667364413440 2020-06-07 17:24:33 UTC <VOAChinese> 湖南公民陈思明纪念“六四”31周年遭行政拘留15天 http://dlvr.it/RY9CwN 
1269677765348884480 2020-06-07 17:09:03 UTC <VOAChinese> 全球新冠病毒疫情仍严峻死亡人数超四十万 http://dlvr.it/RY99yb 
1269666086561202177 2020-06-07 16:22:38 UTC <VOAChinese> 纽约市长白思豪7日宣布，由于纽约最近几天的抗议活动和平进行，整体局势好转，纽约市实施的宵禁提前解除。本来纽约数十年来首次实施的晚上8点开始的宵禁至少要持续到这个周末。纽约市将从8日起开始第一阶段的重开经济。   https://bit.ly/3h5vm4S  pic.twitter.com/lTEhundoVW
1269658260623114241 2020-06-07 15:51:33 UTC <VOAChinese> 香港民众继续以不同方式抗议“港版国安法” http://dlvr.it/RY90mK 
1269648477199400961 2020-06-07 15:12:40 UTC <VOAChinese> 罗马天主教宗方济各7日对聚集在圣彼得广场的数百民众和信徒们说，虽然意大利疫情最危急的时刻已经过去，但不要过早地庆祝胜利，仍然要遵守政府制定的规则。意大利有将近3万4千人死于新冠病毒。不过6日的死亡人数从几个月前的单日接近千人死亡下降到了72。   https://bit.ly/3h5m74I  pic.twitter.com/9UHgbobqkA
1269646182747303936 2020-06-07 15:03:33 UTC <VOAChinese> 日媒：日政府拒参加批评中国“港版国安法”国际联合声明 http://dlvr.it/RY8tqS 
1269626424308228097 2020-06-07 13:45:02 UTC <VOAChinese> 香港6月7日的“黑人生命也珍贵“抗议活动由于新冠病毒疫情限制被取消，不过仍有一些民众来到美国领事馆前表达他们的诉求。一名抗议者说这不仅是美国的议题也是一个全球议题。抗议者们遵守规则，以8人一组聚集。   https://bit.ly/3h15dUY  pic.twitter.com/vlEOFSTcXb
1269618373702217735 2020-06-07 13:13:03 UTC <VOAChinese> 异见诗人王藏再被抓家人遭威迫 妻子呼吁外界关注 http://dlvr.it/RY8fy6 
