1270006853506863104 2020-06-08 14:56:44 UTC <zhanglifan> 几个月来，CCTV新闻联播每晚必播外国阿猫阿狗对我堂抗疫的舔赞，以抵消这类批评。 https://twitter.com/dw_chinese/status/1269972947143479297 …
1269936800782602245 2020-06-08 10:18:22 UTC <zhanglifan> 记得有句话叫“男不养🐱，女不养🐶”……
1269936799696158720 2020-06-08 10:18:21 UTC <zhanglifan> 设想一下，假如周公公没有背叛，一直追随校长，中国的历史将会如何书写？ https://twitter.com/m_wo8y/status/1269930050557632513 …
1269927784706646018 2020-06-08 09:42:32 UTC <zhanglifan> 郝海东、叶钊颖都是0，郭文贵35,4000，你又作何解释？ https://twitter.com/newlalaland/status/1269767043596910597?s=20 …
1269923174222831617 2020-06-08 09:24:13 UTC <zhanglifan> 稍安勿躁，随后就到。
1269922770156171265 2020-06-08 09:22:37 UTC <zhanglifan> 毛泽东对朱元璋、李自成的成败经验，还是蛮重视的。
1269874022868803584 2020-06-08 06:08:54 UTC <zhanglifan> 帮转。  你在骂主子郭文贵吧？ https://twitter.com/huangzhenhui3/status/1269857869530161153 …
1269869989022109697 2020-06-08 05:52:53 UTC <zhanglifan> 【例假帖】利用百度词条抓特务，也是一大发明。  任志强：8,410,000，蔡霞：969,000，章立凡：32,100，鲍彤：62……  唐主席曾为此不忿，说找不到他自己的百度词条，可是老章有很多。 pic.twitter.com/VfL1GJd2p7
1269862191966150659 2020-06-08 05:21:54 UTC <zhanglifan> 尼克松开的流水席，吃了快半个世纪，现在轮到特朗普买单。
1269861137824256001 2020-06-08 05:17:42 UTC <zhanglifan> 2017勃起狂喷，2018财产冻结拍卖……
1269854699072753664 2020-06-08 04:52:07 UTC <zhanglifan> 把照片放大了看，可见周恩来、张春桥面前各有一双白筷子。 我认为红筷子是公筷，白筷子是私筷。 pic.twitter.com/ICvF9ykzpH
1269847091326734339 2020-06-08 04:21:53 UTC <zhanglifan> 这篇也可收藏。  http://unirule.cloud/index.php?c=article&id=4591&q=1 …
1269846208572534784 2020-06-08 04:18:23 UTC <zhanglifan> “杀人如草不闻声”，只当是打网游了……
1269844964395167744 2020-06-08 04:13:26 UTC <zhanglifan> 参考：  http://www.51xinshidai.com/content-13-3784-1.html …
1269843109829017600 2020-06-08 04:06:04 UTC <zhanglifan> 少来穿凿附会！自古想当皇帝的农民和邪教教主，都玩这一套。  “大楚兴，陈胜王”（陈胜），“苍天已死，黄天当立，岁在甲子，天下大吉”（张角），“莫道石人一只眼，挑动黄河天下反”（韩山童），“十八孩儿兑上坐，当从陕西得天下”（李自成），“三八廿一，禾乃玉食，人坐一土，作尔民极”（洪秀全）…… https://twitter.com/yaochenchina88/status/1269837826041864193 …
1269837215414312960 2020-06-08 03:42:39 UTC <zhanglifan> 周知老章好弃市，对其他鼠辈有一定威慑。 长期来看，工作量会递减。
1269836322358931457 2020-06-08 03:39:06 UTC <zhanglifan> 鼠辈有的是小号。 况且还有推友们的板砖，也是一乐。
1269835573478506496 2020-06-08 03:36:07 UTC <zhanglifan> 《礼记》：“刑人于市，与众弃之。”  老章借用以示公开拉黑，请各位共弃之。 https://twitter.com/NezaNaohai/status/1269828471166992384 …
1269835484232060935 2020-06-08 03:35:46 UTC <zhanglifan> 《礼记》：“刑人于市，与众弃之。”  老章借用以示公开拉黑，请各位共弃之。
1269834404853145601 2020-06-08 03:31:29 UTC <zhanglifan> 当然了，“弃市”就是拉黑公示。
