1270091425246523398 2020-06-08 20:32:47 UTC <CoinDesk> MARKET WRAP: “Bitcoin is still near $10,000. Just because it's not pumping, it's still performing well,” said a cryptocurrency trader.  Report by @danielcawrey: https://www.coindesk.com/market-wrap-10000-remains-bitcoins-price-to-beat …
1270077370473623558 2020-06-08 19:36:56 UTC <CoinDesk> Growth in the bitcoin options market is outpacing bitcoin futures and swaps this year, reports @zackvoell https://www.coindesk.com/bitcoin-options-growth-outpaces-futures-swaps …
1270074667068461062 2020-06-08 19:26:12 UTC <CoinDesk> OPINION: "Is what you are doing able to deliver the same result as our prior system for 90% less upfront cost, and 90% less ongoing cost?" asks @LexSokolin. "Or are you involved in hyping up the same old thing with a new interface?" http://ow.ly/lAz050A2bDc 
1270054233233149954 2020-06-08 18:05:00 UTC <CoinDesk> An index of bitcoin and bitcoin's top forks has outperformed bitcoin by 14x so far this year. But the short-term returns differ drastically from the long-term value propositions, reports @zackvoell https://www.coindesk.com/returns-for-bitcoins-forks-have-trounced-bitcoin-this-year …
1270046988554436608 2020-06-08 17:36:13 UTC <CoinDesk> Bitcoin mining hardware manufacturer Ebang wants to raise $100 million through a U.S. IPO. But that could be a risky investment, CoinDesk Research's @_mattyamamoto reports. https://www.coindesk.com/why-miner-maker-ebang-us-ipo-raises-more-questions-than-answers …
1270036235243978752 2020-06-08 16:53:29 UTC <CoinDesk> BLOCKCHAIN BITES: @coinbase wants the government to use its new crypto tracing tool, developing markets are turning to crypto and @CoinMarketCap's new ranking keeps @binance at the top.  This is your crypto news daily digest, via @DanielGKuhn. https://www.coindesk.com/blockchain-bites-coinbase-surveillance-bitcoin-wargames-coinmarketcap …
1270027233793650688 2020-06-08 16:17:43 UTC <CoinDesk> IN DEPTH: The Bank of Lithuania's @NEMofficial-based LBCoin digital collectible may be a gimmick, but its ambitions for blockchain tech are very, very real.  @realDannyNelson reports https://www.coindesk.com/bank-of-lithuania-blockchain-lbchain-ltchain-lbcoin …
1270009172659253248 2020-06-08 15:05:57 UTC <CoinDesk> After a traffic spike again caused severe disruption of its exchange service – and angered users – @coinbase said it's working on technical changes aimed to provide more stability at times of heavy traffic.  Via @paddybaker_ https://www.coindesk.com/coinbase-outlines-tech-plan-to-help-avert-future-outages …
1269977779296239618 2020-06-08 13:01:12 UTC <CoinDesk> The world has been hit by cyberattacks from a shadowy organization, "Zbellion," that funds itself through stealing fiat currencies from "the establishment" and converting it into bitcoin.  Don't panic: It's just a Pentagon war game...  Via @paddybaker_ https://www.coindesk.com/pentagon-war-game-gen-z-rebellion-bitcoin …
1269938966582747136 2020-06-08 10:26:58 UTC <CoinDesk> .@CoinMarketCap's new ranking system gives @binance a perfect score, even after the data site was criticized for favoring its new owner last month.  @paddybaker_ reports https://www.coindesk.com/coinmarketcap-update-binance-friendly-rankings …
1269917473282949122 2020-06-08 09:01:34 UTC <CoinDesk> Bitcoin mining farms built their own power transformer stations to connect to the local grid and steal electricity, a state-owned provider says.  @baidakova reports https://www.coindesk.com/illegal-miners-in-russia-stole-6-6m-worth-of-electricity-power-grid-firm-says …
1269911520420532225 2020-06-08 08:37:54 UTC <CoinDesk> NEW: Thousands of cryptocurrency OTC merchants and their clients may have been affected as police in China freeze bank accounts over crypto and fiat assets tainted by illicit activity.  Report by @WolfieZhao https://www.coindesk.com/china-police-freeze-otc-traders-bank-accounts-tainted-crypto …
1269873192107151362 2020-06-08 06:05:36 UTC <CoinDesk> .@Securitize, a registered transfer agent, has facilitated the payout of dividends from blockchain-based securities for the first time, issuing rewards from @lotterydotcom’s revenue.  @realDannyNelson reports. https://www.coindesk.com/securitize-dividend-digital-security-payouts …
1269761063333093383 2020-06-07 22:40:03 UTC <CoinDesk> A so-called "Erebus attack" could lead to a major mining pool or exchange being cut off from the rest of the network.  The kicker? It’s entirely undetectable until too late. https://www.coindesk.com/latest-bitcoin-core-code-release-protects-against-nation-state-attacks …
1269749402358382592 2020-06-07 21:53:42 UTC <CoinDesk> ANALYSIS: Both John Perry Barlow’s Declaration of Independence of Cyberspace and Satoshi Nakamoto's Bitcoin White Paper sought to shatter barriers through innovation. That idea is particularly relevant right now, argues @NoelleInMadrid https://www.coindesk.com/bitcoin-satoshi-nakamoto-john-perry-barlow …
1269700664835407872 2020-06-07 18:40:03 UTC <CoinDesk> ICYMI:  The recent unrest in the U.S. reveals the need to resist attempts from both the left and the right to fit today’s unrest into convenient culture-war frameworks that perpetuate each group’s power. @nlw explores in #TheBreakdown. https://www.coindesk.com/the-revolution-will-be-retweeted-the-breakdown-weekly-recap …
1269693638793211905 2020-06-07 18:12:07 UTC <CoinDesk> ICYMI:  .@OliviaLovenmark: “Tokenized protocols like tBTC and wBTC can be more personally exciting because they expand a bitcoin holder’s financial options, whereas tokenless protocols like @lightning improve network infrastructure.”  #WeekendReads https://www.coindesk.com/ethereum-has-become-bitcoins-top-off-chain-destination …
1269676373167276032 2020-06-07 17:03:31 UTC <CoinDesk> More than a million of these “timelocked” transactions were not accurately enforced by the network. This increases the risk of a hypothetical form of attack in which miners could essentially steal bitcoin from other miners. https://www.coindesk.com/bug-in-timelocked-bitcoin-contracts-could-spur-miners-to-steal-from-each-other …
1269368477103554560 2020-06-06 20:40:03 UTC <CoinDesk> The global debt load has now exceeded a tipping point: interest rates will not be allowed to rise from near zero as the world's governments can never afford to pay higher interest on their debt, let alone the debt itself, writes @leiboaz.  #WeekendReads https://www.coindesk.com/bitcoin-is-a-big-opportunity-for-investors-in-the-debt-fueled-roaring-twenties …
1269352117984206849 2020-06-06 19:35:03 UTC <CoinDesk> ICYMI:  Ramirez Camacho is “accused of having deep political, social and economic ties to multiple alleged narcotics kingpins, including Tareck EI Aissami.” https://www.coindesk.com/us-venezuela-petro-most-wanted …
