1269832839618428929 2020-06-08 03:25:15 UTC <roseluqiu> 什麼人訪問什麼人：身在Minneapolis的學者說——不意外的反警暴衝突 - 20200607 - 副刊 - 每日明報 - 明報新聞網 https://shar.es/aHPCEV 
1269832649897463811 2020-06-08 03:24:30 UTC <roseluqiu>  https://www.washingtonpost.com/lifestyle/media/whats-a-journalist-supposed-to-be-now--an-activist-a-stenographer-youre-asking-the-wrong-question/2020/06/06/60fdfb86-a73b-11ea-b619-3f9133bbb482_story.html …
1269186785617182720 2020-06-06 08:38:04 UTC <roseluqiu> 總有一些人，喜歡用自己的個人經驗，去抗拒統計數據。開心就好，但提醒一下，這種習慣會後知後覺。好啦，週末，最開心的就是逛花墟。 pic.twitter.com/Bgp9tcOBWs
