1239968086108729344 2020-03-17 17:33:23 UTC <BBCBreaking> UK Chancellor Rishi Sunak promises "unprecedented package" of £330bn to support companies during coronavirus pandemic, with more if needed https://bbc.in/38Yvpue 
1239930935413530626 2020-03-17 15:05:46 UTC <BBCBreaking> Hashem Abedi, brother of Manchester Arena bomber Salman Abedi, found guilty of murdering 22 people in the 2017 blast https://bbc.in/2Wkws4Y 
1239894215162834945 2020-03-17 12:39:51 UTC <BBCBreaking> UK Foreign Office advises Britons against all non-essential foreign travel for initial period of 30 days https://bbc.in/3d99wvk 
1239613128779935744 2020-03-16 18:02:55 UTC <BBCBreaking> “What we’re announcing today is a very substantial change in the way we want people to live their lives”  UK PM Boris Johnson says “I don’t think there’s really been anything like it in peace time”   http://bbc.in/38VcOyY  #CoronavirusOutbreak pic.twitter.com/NSEPeuMzS2
1239598164820275200 2020-03-16 17:03:27 UTC <BBCBreaking> “We need people to start working from home and you should avoid pubs, clubs… and other such social venues"  Boris Johnson says even those with no symptoms must stop “non-essential contact with others and stop all unnecessary travel”   http://bbc.in/3d6pAho  #CoronavirusOutbreak pic.twitter.com/7WrUd6tjJg
1239597712796004354 2020-03-16 17:01:39 UTC <BBCBreaking> UK PM says "everyone" should now avoid social contact with others and stop non-essential travel to fight coronavirus https://bbc.in/2IO7oeI 
1239556078884597760 2020-03-16 14:16:13 UTC <BBCBreaking> First patient with coronavirus dies in Wales  There have now been Covid-19 related deaths recorded in every nation in Great Britain https://bbc.in/3bbgz5h 
1239523131745882112 2020-03-16 12:05:18 UTC <BBCBreaking> BBC to delay TV licence fee changes for the over-75s until August in light of the coronavirus situation https://bbc.in/2WhVou3 
1239494826648915968 2020-03-16 10:12:50 UTC <BBCBreaking> Roy Hudd, actor and comic, dies aged 83 https://bbc.in/33kNp0J 
